Date,AAPL,MSFT,GOOGL,AMZN
2023-06-07,175.5231475830078,316.5894775390625,121.4958267211914,121.2300033569336
2023-06-08,178.23760986328125,318.4300231933594,121.13877868652344,124.25
2023-06-09,178.62258911132812,319.9278564453125,121.22806549072266,123.43000030517578
2023-06-12,181.416015625,324.881591796875,122.6264877319336,126.56999969482422
2023-06-13,180.9422149658203,327.2704162597656,122.81493377685547,126.66000366210938
2023-06-14,181.57394409179688,330.2563171386719,122.65624237060547,126.41999816894531
2023-06-15,183.60731506347656,340.7903747558594,124.06461334228516,127.11000061035156
2023-06-16,182.5314178466797,335.1415100097656,122.51739501953125,125.48999786376953
2023-06-20,182.62025451660156,330.95135498046875,122.09091186523438,125.77999877929688
2023-06-21,181.5838165283203,326.5556945800781,119.56182098388672,124.83000183105469
2023-06-22,184.5845489501953,332.5765380859375,122.14051055908203,130.14999389648438
2023-06-23,184.26869201660156,327.9849853515625,121.33715057373047,129.3300018310547
2023-06-26,182.87692260742188,321.6998291015625,117.36992645263672,127.33000183105469
2023-06-27,185.63084411621094,327.54449462890625,117.36001586914062,129.17999267578125
2023-06-28,186.80548095703125,328.797607421875,119.19486236572266,129.0399932861328
2023-06-29,187.14108276367188,328.014404296875,118.12371063232422,127.9000015258789
2023-06-30,191.4645233154297,333.3891296386719,118.71878814697266,130.36000061035156
2023-07-03,189.9740447998047,330.8927001953125,118.91715240478516,130.22000122070312
2023-07-05,188.85865783691406,331.04931640625,120.75199890136719,130.3800048828125
2023-07-06,189.33242797851562,334.10382080078125,119.12542724609375,128.36000061035156
2023-07-07,188.21702575683594,330.13885498046875,118.50059509277344,129.77999877929688
2023-07-10,186.1737823486328,324.86199951171875,115.49543762207031,127.12999725341797
2023-07-11,185.65060424804688,325.48858642578125,116.17977905273438,128.77999877929688
2023-07-12,187.31878662109375,330.11932373046875,117.95509338378906,130.8000030517578
2023-07-13,188.07884216308594,335.4645690917969,123.51911163330078,134.3000030517578
2023-07-14,188.22689819335938,337.9903869628906,124.39190673828125,134.67999267578125
2023-07-17,191.48426818847656,338.4701843261719,123.62821960449219,133.55999755859375
2023-07-18,191.2276153564453,351.9411926269531,122.7455062866211,132.8300018310547
2023-07-19,192.57992553710938,347.6238098144531,121.0296859741211,135.36000061035156
2023-07-20,190.6353759765625,339.5862121582031,118.22289276123047,129.9600067138672
2023-07-21,189.46075439453125,336.5512390136719,119.03616333007812,130.0
2023-07-24,190.26028442382812,337.8631591796875,120.53378295898438,128.8000030517578
2023-07-25,191.1190643310547,343.6099548339844,121.20821380615234,129.1300048828125
2023-07-26,191.98765563964844,330.6772766113281,128.21034240722656,128.14999389648438
2023-07-27,190.7241973876953,323.7753601074219,128.33926391601562,128.25
2023-07-28,193.300537109375,331.2646789550781,131.49322509765625,132.2100067138672
2023-07-31,193.91249084472656,328.8661193847656,131.63206481933594,133.67999267578125
2023-08-01,193.0833282470703,329.27734375,130.4716796875,131.69000244140625
2023-08-02,190.09249877929688,320.62298583984375,127.32763671875,128.2100067138672
2023-08-03,188.70069885253906,319.80059814453125,127.39706420898438,128.91000366210938
2023-08-04,179.63926696777344,320.8970947265625,127.05985260009766,139.57000732421875
2023-08-07,176.53982543945312,323.17816162109375,130.45181274414062,142.22000122070312
2023-08-08,177.47755432128906,319.2033996582031,130.32286071777344,139.94000244140625
2023-08-09,175.8883819580078,315.46368408203125,128.5971221923828,137.85000610351562
2023-08-10,175.6711883544922,316.1488952636719,128.6269073486328,138.55999755859375
2023-08-11,175.7305145263672,314.26922607421875,128.49795532226562,138.41000366210938
2023-08-14,177.38116455078125,317.2356262207031,130.2534637451172,140.57000732421875
2023-08-15,175.39442443847656,315.10137939453125,128.71615600585938,137.6699981689453
2023-08-16,174.524658203125,314.3361511230469,127.6449966430664,135.07000732421875
2023-08-17,171.98443603515625,310.88275146484375,128.85499572753906,133.97999572753906
2023-08-18,172.46875,310.4903869628906,126.4151840209961,133.22000122070312
2023-08-21,173.8031005859375,315.78814697265625,127.31771850585938,134.67999267578125
2023-08-22,175.177001953125,316.35711669921875,128.02191162109375,134.25
2023-08-23,179.0219268798828,320.8112487792969,131.28492736816406,135.52000427246094
2023-08-24,174.33685302734375,313.9142761230469,128.71615600585938,131.83999633789062
2023-08-25,176.541015625,316.8673400878906,128.81532287597656,133.25999450683594
2023-08-28,178.10272216796875,317.57373046875,129.93606567382812,133.13999938964844
2023-08-29,181.98716735839844,322.19451904296875,133.46688842773438,134.91000366210938
2023-08-30,185.4762725830078,322.5673522949219,134.76617431640625,135.07000732421875
2023-08-31,185.69374084472656,321.55682373046875,135.0537872314453,138.00999450683594
2023-09-01,187.2653350830078,322.4398193359375,134.54795837402344,138.1199951171875
2023-09-05,187.50254821777344,327.2372741699219,134.6570587158203,137.27000427246094
2023-09-06,180.7911834716797,326.5799560546875,133.35781860351562,135.36000061035156
2023-09-07,175.503173828125,323.66619873046875,134.1512451171875,137.85000610351562
2023-09-08,176.115966796875,327.94366455078125,135.2620849609375,138.22999572753906
2023-09-11,177.28231811523438,331.5442199707031,135.79763793945312,143.10000610351562
2023-09-12,174.2577667236328,325.4909973144531,134.23057556152344,141.22999572753906
2023-09-13,172.19198608398438,329.6997375488281,135.58937072753906,144.85000610351562
2023-09-14,173.70425415039062,332.2898254394531,136.96795654296875,144.72000122070312
2023-09-15,172.9827117919922,323.9703063964844,136.27369689941406,140.38999938964844
2023-09-18,175.9084014892578,322.83221435546875,137.0770721435547,139.97999572753906
2023-09-19,176.9956817626953,322.4300231933594,136.908447265625,137.6300048828125
2023-09-20,173.45713806152344,314.6991882324219,132.64369201660156,135.2899932861328
2023-09-21,171.9152069091797,313.482666015625,129.37074279785156,129.3300018310547
2023-09-22,172.7652587890625,311.0103454589844,129.18231201171875,129.1199951171875
2023-09-25,174.04031372070312,311.5302734375,130.03526306152344,131.27000427246094
2023-09-26,169.96804809570312,306.23248291015625,127.5160903930664,125.9800033569336
2023-09-27,168.45579528808594,306.87017822265625,129.4699249267578,125.9800033569336
2023-09-28,168.71275329589844,307.7041320800781,131.2254180908203,125.9800033569336
2023-09-29,169.22674560546875,309.7741394042969,129.7873077392578,127.12000274658203
2023-10-02,171.73728942871094,315.70965576171875,133.07017517089844,129.4600067138672
2023-10-03,170.40292358398438,307.45880126953125,131.34442138671875,124.72000122070312
2023-10-04,171.64837646484375,312.92340087890625,134.1313934326172,127.0
2023-10-05,172.8838653564453,313.3158264160156,133.9628143310547,125.95999908447266
2023-10-06,175.43399047851562,321.0663146972656,136.4522247314453,127.95999908447266
2023-10-09,176.9166259765625,323.577880859375,137.28533935546875,128.25999450683594
2023-10-10,176.32354736328125,322.17498779296875,136.92828369140625,129.47999572753906
2023-10-11,177.7172088623047,326.128662109375,139.3978729248047,131.8300018310547
2023-10-12,178.61668395996094,324.8924560546875,137.83082580566406,132.3300018310547
2023-10-13,176.7782440185547,321.5274353027344,136.2340087890625,129.7899932861328
2023-10-16,176.64971923828125,326.34454345703125,137.95980834960938,132.5500030517578
2023-10-17,175.09791564941406,325.77545166015625,138.57467651367188,131.47000122070312
2023-10-18,173.8031005859375,323.8623352050781,136.8291015625,128.1300048828125
2023-10-19,173.42750549316406,325.0495300292969,136.62083435058594,128.39999389648438
2023-10-20,170.87738037109375,320.487548828125,134.48846435546875,125.16999816894531
2023-10-23,170.99598693847656,323.0873107910156,135.38108825683594,126.55999755859375
2023-10-24,171.43087768554688,324.2744445800781,137.67213439941406,128.55999755859375
2023-10-25,169.1179962158203,334.2225341796875,124.58035278320312,121.38999938964844
2023-10-26,164.95677185058594,321.68438720703125,121.27763366699219,119.56999969482422
2023-10-27,166.2713623046875,323.5680847167969,121.16854095458984,127.73999786376953
2023-10-30,168.31736755371094,330.9261169433594,123.43976593017578,132.7100067138672
2023-10-31,168.79180908203125,331.7109680175781,123.06288146972656,133.08999633789062
2023-11-01,171.9547576904297,339.5203552246094,125.41345977783203,137.0
2023-11-02,175.5130615234375,341.7277526855469,126.44493865966797,138.07000732421875
2023-11-03,174.6037139892578,346.1229553222656,128.04173278808594,138.60000610351562
2023-11-06,177.15380859375,349.78240966796875,129.18231201171875,139.74000549316406
2023-11-07,179.7138214111328,353.7066650390625,129.89642333984375,142.7100067138672
2023-11-08,180.7714080810547,356.3261413574219,130.75926208496094,142.0800018310547
2023-11-09,180.29698181152344,353.8636169433594,129.17239379882812,140.60000610351562
2023-11-10,184.48348999023438,362.6737365722656,131.5031280517578,143.55999755859375
2023-11-13,182.8999481201172,359.740234375,131.00721740722656,142.58999633789062
2023-11-14,185.5128173828125,363.2622985839844,132.52468872070312,145.8000030517578
2023-11-15,186.07693481445312,363.4097595214844,133.5164794921875,143.1999969482422
2023-11-16,187.7594757080078,369.7997131347656,135.80752563476562,142.8300018310547
2023-11-17,187.73968505859375,363.5867614746094,134.20082092285156,145.17999267578125
2023-11-20,189.48158264160156,371.0481872558594,135.13311767578125,146.1300048828125
2023-11-21,188.67990112304688,366.752197265625,135.84722900390625,143.89999389648438
2023-11-22,189.343017578125,371.4512634277344,137.35476684570312,146.7100067138672
2023-11-24,188.0167999267578,371.0383605957031,135.56951904296875,146.74000549316406
2023-11-27,187.83863830566406,372.1983947753906,135.2918243408203,147.72999572753906
2023-11-28,188.44235229492188,376.2191467285156,136.07534790039062,147.02999877929688
2023-11-29,187.42294311523438,372.434326171875,133.8834686279297,146.32000732421875
2023-11-30,187.99700927734375,372.4932861328125,131.44361877441406,146.08999633789062
2023-12-01,189.2737274169922,368.1678161621094,130.77911376953125,147.02999877929688
2023-12-04,187.4823455810547,362.8887634277344,128.21034240722656,144.83999633789062
2023-12-05,191.4313201904297,366.2114562988281,129.91624450683594,146.8800048828125
2023-12-06,190.34266662597656,362.55450439453125,128.95419311523438,144.52000427246094
2023-12-07,192.2725830078125,364.6681823730469,135.80752563476562,146.8800048828125
2023-12-08,193.69776916503906,367.892578125,133.8834686279297,147.4199981689453
2023-12-11,191.1937713623047,365.0121765136719,132.19740295410156,145.88999938964844
2023-12-12,192.7080535888672,368.0400390625,131.43368530273438,147.47999572753906
2023-12-13,195.9246368408203,368.0301818847656,131.48329162597656,148.83999633789062
2023-12-14,196.07310485839844,359.73309326171875,130.85845947265625,147.4199981689453
2023-12-15,195.53863525390625,364.4518127441406,131.51303100585938,149.97000122070312
2023-12-18,193.87591552734375,366.33929443359375,134.68682861328125,154.07000732421875
2023-12-19,194.9151153564453,366.93896484375,135.5298309326172,153.7899932861328
2023-12-20,192.8268280029297,364.3436584472656,137.2059783935547,152.1199951171875
2023-12-21,192.67831420898438,367.2142333984375,139.2689208984375,153.83999633789062
2023-12-22,191.60948181152344,368.23663330078125,140.33016967773438,153.4199981689453
2023-12-26,191.0651397705078,368.31524658203125,140.35995483398438,153.41000366210938
2023-12-27,191.1640625,367.7353210449219,139.21934509277344,153.33999633789062
2023-12-28,191.58966064453125,368.9248352050781,139.0805206298828,153.3800048828125
2023-12-29,190.5504608154297,369.67193603515625,138.54493713378906,151.94000244140625
